event_id,company,ticker,group,member,event_category,event_subtype,event_title_en,event_title_zh,event_title_ko,start_date,peak_date,end_date,duration_days,event_window_before_days,event_window_after_days,sentiment_expected,severity_score,source_level,official_source_url,naver_source_url,notes,collector,status,event0_date,AR_0,CAR_m1_p1,CAR_0_p1,CAR_0_p3,CAR_0_p5,CAR_m5_p5,CAR_m10_p10,event_type_final,market_cap,revenue,company_scale_weight,youtube_channel_subscribers,youtube_channel_views,youtube_channel_videos,instagram_followers,spotify_monthly_listeners,fanbase_weight,log_market_cap,log_revenue,log_youtube_channel_subscribers,log_youtube_channel_views,log_youtube_channel_videos,log_instagram_followers,log_spotify_monthly_listeners
BTS_20211127_NAN_OFFLINE_CONCERT_START_BTS_BEGINS_PERMISSI,HYBE,352820.KS,BTS,,concert,offline_concert_start,BTS begins Permission to Dance On Stage LA concerts,BTS 展開 Permission to Dance On Stage LA 演唱會,방탄소년단 Permission to Dance On Stage LA 공연 시작,2021-11-27,2021-11-27,2021-12-11,15,3,14,positive,5.0,B_media,https://en.wikipedia.org/wiki/Permission_to_Dance_on_Stage,,Four-night SoFi Stadium concert run; strong concert revenue and traffic event.,Elisa,completed,2021-11-29,0.0034090711444290985,0.036009899963091264,0.019562287492049128,-0.03876420483003153,-0.07848881312831041,-0.050650380113041966,-0.0309499186238125,positive_concert,9683290030080,2649870303232,1.7198418697902833,84500000,28082874009,3044,80200000,37818601,2.040996561571203,29.9014228386118,28.605531812552744,18.252262104161723,24.058425761650014,8.021256180143997,18.20003408530557,17.44831165594237
BTS_20220310_NAN_SEOUL_CONCERT_START_BTS_BEGINS_PERMISSION,HYBE,352820.KS,BTS,,concert,seoul_concert_start,BTS begins Permission to Dance On Stage Seoul concerts,BTS 展開 Permission to Dance On Stage 首爾演唱會,방탄소년단 Permission to Dance On Stage 서울 공연 시작,2022-03-10,2022-03-10,2022-03-24,15,3,14,positive,4.0,B_media,https://en.wikipedia.org/wiki/Permission_to_Dance_on_Stage,,BTS returned to domestic live concerts in Seoul after COVID-era restrictions.,Elisa,completed,2022-03-10,0.0,-0.007741132429106082,-0.01452857718629328,-0.02606150664536608,-0.025884675385320615,-0.08066454657224255,-0.07243235640729666,positive_concert,9683290030080,2649870303232,1.7198418697902833,84500000,28082874009,3044,80200000,37818601,2.040996561571203,29.9014228386118,28.605531812552744,18.252262104161723,24.058425761650014,8.021256180143997,18.20003408530557,17.44831165594237
BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,HYBE,352820.KS,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,BTS 於 2022 FESTA 宣布重心轉向個人活動,방탄소년단 2022 FESTA에서 개인 활동 중심 계획 발표,2022-06-14,2022-06-14,2022-06-28,15,3,14,mixed,5.0,B_media,https://pitchfork.com/news/bts-are-not-on-hiatus-rep-says-following-band-members-statements/,,Market-sensitive activity transition from group promotions to individual activities.,Elisa,completed,2022-06-14,-0.008509523934118666,-0.29571051825395017,-0.2286250656179362,-0.2090735448589653,-0.19409237834932,-0.3258425440024277,-0.256330777413355,artist_transition,9683290030080,2649870303232,1.7198418697902833,84500000,28082874009,3044,80200000,37818601,2.040996561571203,29.9014228386118,28.605531812552744,18.252262104161723,24.058425761650014,8.021256180143997,18.20003408530557,17.44831165594237
BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,HYBE,352820.KS,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,j-hope 以 BTS 成員個人活動登上 Lollapalooza 壓軸,제이홉 롤라팔루자 헤드라이너 공연,2022-07-31,2022-07-31,2022-08-14,15,3,14,positive,4.0,B_media,https://www.billboard.com/music/music-news/j-hope-bts-lollapalooza-2022-review-1235119962/,,High-profile solo public activity during BTS's individual-activity phase.,Elisa,completed,2022-08-01,-6.622323491209912e-05,-0.029116060519001535,-0.05435183986214067,-0.0430277328595942,-0.03373725949364197,0.020858590219198433,0.0668916689643127,positive_activity,9683290030080,2649870303232,1.7198418697902833,84500000,28082874009,3044,80200000,37818601,2.040996561571203,29.9014228386118,28.605531812552744,18.252262104161723,24.058425761650014,8.021256180143997,18.20003408530557,17.44831165594237
BTS_20221015_NAN_SPECIAL_CONCERT_BTS_HOLDS_YET_TO_COME_IN_,HYBE,352820.KS,BTS,,concert,special_concert,BTS holds Yet To Come in Busan concert,BTS 舉辦 Yet To Come in Busan 演唱會,방탄소년단 Yet To Come in Busan 공연,2022-10-15,2022-10-15,2022-10-29,15,3,14,positive,4.0,A_official,https://weverse.io/bts/notice/9298,,Large-scale Busan special concert supporting the World Expo bid.,Elisa,completed,2022-10-17,-0.027947066247958667,0.030672385707664167,0.020202394046213996,0.013962903980180828,-0.0031337044768742044,-0.11191187897043302,-0.072168031877452,positive_concert,9683290030080,2649870303232,1.7198418697902833,84500000,28082874009,3044,80200000,37818601,2.040996561571203,29.9014228386118,28.605531812552744,18.252262104161723,24.058425761650014,8.021256180143997,18.20003408530557,17.44831165594237
BTS_20221017_NAN_MILITARY_SERVICE_PLAN_BIGHIT_MUSIC_CONFIR,HYBE,352820.KS,BTS,,contract_member,military_service_plan,BIGHIT MUSIC confirms BTS will fulfill mandatory military service,BIGHIT MUSIC 確認 BTS 將履行兵役義務,빅히트 뮤직 방탄소년단 병역 의무 이행 발표,2022-10-17,2022-10-17,2022-10-31,15,3,14,mixed,5.0,A_official,https://weverse.io/bts/notice/9371,,Major member-schedule announcement affecting group continuity and future activities.,Elisa,completed,2022-10-17,-0.027947066247958667,0.030672385707664167,0.020202394046213996,0.013962903980180828,-0.0031337044768742044,-0.11191187897043302,-0.072168031877452,artist_transition,9683290030080,2649870303232,1.7198418697902833,84500000,28082874009,3044,80200000,37818601,2.040996561571203,29.9014228386118,28.605531812552744,18.252262104161723,24.058425761650014,8.021256180143997,18.20003408530557,17.44831165594237
BTS_20221213_JIN_MEMBER_ENLISTMENT_JIN_BEGINS_MANDATORY_MI,HYBE,352820.KS,BTS,Jin,contract_member,member_enlistment,Jin begins mandatory military service,Jin 入伍服役,진 군 입대,2022-12-13,2022-12-13,2022-12-27,15,3,14,mixed,4.0,B_media,https://www.theguardian.com/music/2022/dec/12/k-pop-star-jin-of-bts-starts-his-military-service-in-south-korea,,First BTS member enlistment; coded under contract/member status rather than separate military category.,Elisa,completed,2022-12-13,0.0044468122146105685,0.0388693919953887,0.0356627751014575,0.04797362206893676,0.0379891577566945,0.08068279948303328,0.1493512862748222,artist_transition,9683290030080,2649870303232,1.7198418697902833,84500000,28082874009,3044,80200000,37818601,2.040996561571203,29.9014228386118,28.605531812552744,18.252262104161723,24.058425761650014,8.021256180143997,18.20003408530557,17.44831165594237
BTS_20230518_V_DATING_RUMOR_AGENCY_RESPONSE_V_AND_JENNIE_D,HYBE,352820.KS,BTS,V,dating,dating_rumor_agency_response,V and Jennie dating rumors resurface after Paris video,V 與 Jennie 因巴黎影片再度傳出戀愛傳聞,뷔와 제니 파리 영상 이후 열애설 재점화,2023-05-18,2023-05-18,2023-06-01,15,3,14,mixed,3.0,B_media,https://www.elle.com/culture/celebrities/a43931120/jennie-v-agencies-yg-dating-paris-response/,,"Dating rumor with agency response; keep as rumor-level event, not confirmed relationship.",Elisa,completed,2023-05-18,-0.0193643268492198,-0.033963856972628506,-0.013068795187898767,-0.0455358821070044,-0.038283001066566,-0.2291040364443849,-0.2607090417902641,dating,9683290030080,2649870303232,1.7198418697902833,84500000,28082874009,3044,80200000,37818601,2.040996561571203,29.9014228386118,28.605531812552744,18.252262104161723,24.058425761650014,8.021256180143997,18.20003408530557,17.44831165594237
BTS_20230328_JUNG_KOOK_BRAND_AMBASSADOR_JUNG_KOOK_IS_ANNOU,HYBE,352820.KS,BTS,Jung Kook,activity,brand_ambassador,Jung Kook is announced as Calvin Klein global ambassador,Jung Kook 成為 Calvin Klein 全球品牌大使,정국 캘빈클라인 글로벌 앰버서더 선정,2023-03-28,2023-03-28,2023-04-11,15,3,14,positive,4.0,A_official,https://www.calvinklein.us/en/press/jungkook-calvin-klein,,Major individual brand activity by a BTS member.,Elisa,completed,2023-03-28,-0.01725878029410747,0.01883786752111137,-0.010537269331823135,0.002046160129013595,-0.005472165057605605,0.03321532545319619,0.16076396994941475,positive_activity,9683290030080,2649870303232,1.7198418697902833,84500000,28082874009,3044,80200000,37818601,2.040996561571203,29.9014228386118,28.605531812552744,18.252262104161723,24.058425761650014,8.021256180143997,18.20003408530557,17.44831165594237
BTS_20230920_NAN_CONTRACT_RENEWAL_ALL_SEVEN_BTS_MEMBERS_RE,HYBE,352820.KS,BTS,,contract_member,contract_renewal,All seven BTS members renew contracts with HYBE and BIGHIT MUSIC,BTS 七名成員全員與 HYBE / BIGHIT MUSIC 續約,방탄소년단 전원 하이브 및 빅히트 뮤직과 재계약,2023-09-20,2023-09-20,2023-10-04,15,3,14,positive,5.0,B_media,https://www.businesstimes.com.sg/lifestyle/all-bts-members-renew-contracts-hybe-agency,,Contract renewal reduces uncertainty around BTS's post-service group continuity.,Elisa,completed,2023-09-20,-0.002151985161364501,0.01917591874295217,0.01696318228901407,0.04728943066585374,0.054616474176490334,0.04639683177428697,0.021113425261270708,positive_resolution,9683290030080,2649870303232,1.7198418697902833,84500000,28082874009,3044,80200000,37818601,2.040996561571203,29.9014228386118,28.605531812552744,18.252262104161723,24.058425761650014,8.021256180143997,18.20003408530557,17.44831165594237
BTS_20240823_SUGA_DUI_INCIDENT_SUGA_APPEARS_BEFORE_POLICE_,HYBE,352820.KS,BTS,SUGA,PR_crisis,dui_incident,SUGA appears before police over e-scooter drunk driving incident,SUGA 因酒後騎乘電動滑板車事件到警局接受調查,슈가 전동 스쿠터 음주운전 사건 경찰 출석,2024-08-23,2024-08-23,2024-09-06,15,3,14,negative,5.0,B_media,https://www.reuters.com/world/asia-pacific/bts-member-suga-appears-before-police-e-scooter-drunk-driving-2024-08-23/,,High-profile PR crisis involving police questioning over drunk driving on an electric scooter.,Elisa,completed,2024-08-23,0.0065225158109561,0.038594110665790896,0.015477899977543768,0.050926700097532404,0.08666993476508,0.13490661996877223,0.11780348485202999,negative_PR_crisis,9683290030080,2649870303232,1.7198418697902833,84500000,28082874009,3044,80200000,37818601,2.040996561571203,29.9014228386118,28.605531812552744,18.252262104161723,24.058425761650014,8.021256180143997,18.20003408530557,17.44831165594237
BTS_20240930_SUGA_FINE_SUGA_IS_FINED_FOR_E_SCOOTER_DRUNK_D,HYBE,352820.KS,BTS,SUGA,PR_crisis,fine,SUGA is fined for e-scooter drunk driving incident,SUGA 因酒後騎乘電動滑板車事件遭罰款,슈가 전동 스쿠터 음주운전 사건 벌금 처분,2024-09-30,2024-09-30,2024-10-14,15,3,14,negative,4.0,B_media,https://www.reuters.com/world/asia-pacific/bts-member-suga-fined-11500-drunk-driving-e-scooter-2024-09-30/,,Follow-up PR crisis event after court fine.,Elisa,completed,2024-09-30,-0.0100827725276177,-0.021676342836746,0.0013504659116827678,0.013869662315632867,0.03933037175253987,-0.03684037236275248,-0.04889202784158447,negative_PR_crisis,9683290030080,2649870303232,1.7198418697902833,84500000,28082874009,3044,80200000,37818601,2.040996561571203,29.9014228386118,28.605531812552744,18.252262104161723,24.058425761650014,8.021256180143997,18.20003408530557,17.44831165594237
BTS_20250228_J_HOPE_SOLO_TOUR_START_J_HOPE_BEGINS_HOPE_ON_,HYBE,352820.KS,BTS,j-hope,concert,solo_tour_start,j-hope begins HOPE ON THE STAGE solo tour in Seoul,j-hope 於首爾展開 HOPE ON THE STAGE 個人巡演,제이홉 HOPE ON THE STAGE 서울 공연 시작,2025-02-28,2025-02-28,2025-03-14,15,3,14,positive,4.0,B_media,https://apnews.com/article/fda4409d8b8e32eec9d8c2265454f025,,First BTS member solo tour after military service period; relevant as concert/activity demand.,Elisa,completed,2025-02-28,-0.017157835356404832,-0.044759304669459564,-0.05439785057699426,-0.01448013568169013,-0.021925413092929464,0.011586481981929304,-0.04217008395484529,positive_concert,9683290030080,2649870303232,1.7198418697902833,84500000,28082874009,3044,80200000,37818601,2.040996561571203,29.9014228386118,28.605531812552744,18.252262104161723,24.058425761650014,8.021256180143997,18.20003408530557,17.44831165594237
BTS_20250628_JIN_SOLO_FAN_CONCERT_TOUR_START_JIN_BEGINS_RU,HYBE,352820.KS,BTS,Jin,concert,solo_fan_concert_tour_start,Jin begins RUNSEOKJIN_EP.TOUR in Goyang,Jin 於高陽展開 RUNSEOKJIN_EP.TOUR,진 RUNSEOKJIN_EP.TOUR 고양 공연 시작,2025-06-28,2025-06-28,2025-07-12,15,3,14,positive,4.0,B_media,https://en.wikipedia.org/wiki/RunSeokjin_Ep._Tour,,Jin's first solo fan concert world tour after military discharge.,Elisa,completed,2025-06-30,-0.010587963525463264,-0.0199051171827188,-0.0042264648676353985,-0.015816261093638265,-0.026752426764567596,-0.014301814282909029,-0.08770491445608186,positive_concert,9683290030080,2649870303232,1.7198418697902833,84500000,28082874009,3044,80200000,37818601,2.040996561571203,29.9014228386118,28.605531812552744,18.252262104161723,24.058425761650014,8.021256180143997,18.20003408530557,17.44831165594237
STRAY_KIDS_20210227_HYUNJIN_BULLYING_ALLEGATION_ACTIVITY_PAUSE_HY,JYP,035900.KQ,Stray Kids,Hyunjin,PR_crisis,bullying_allegation_activity_pause,Hyunjin pauses activities amid school bullying allegations,Hyunjin 因校園霸凌爭議暫停活動,현진 학교폭력 의혹으로 활동 중단,2021-02-27,2021-02-27,2021-03-13,15,3,14,negative,5.0,B_media,https://www.soompi.com/article/1456971wpp/jyp-announces-stray-kidss-hyunjin-will-be-halting-all-activities,,Major PR crisis; JYP announced Hyunjin would halt activities after school bullying allegations.,Elisa,completed,2021-03-02,0.0316866356875021,-0.012185897070502667,-0.003991363633316099,-0.03750581900380843,-0.0826339728245628,-0.03904084182754571,0.041950480162528836,negative_PR_crisis,1898524311552,821854666752,-0.4688088931621585,23900000,11519478136,2067,33000000,10104954,-0.0349101255548243,28.272098022200222,27.434829411934103,16.98938905874274,23.167305190580414,7.63433723562832,17.312018149733785,16.128536455568973
STRAY_KIDS_20210626_HYUNJIN_ACTIVITY_RESUME_HYUNJIN_RESUMES_STRAY,JYP,035900.KQ,Stray Kids,Hyunjin,activity,activity_resume,Hyunjin resumes Stray Kids activities,Hyunjin 恢復 Stray Kids 活動,현진 스트레이 키즈 활동 재개,2021-06-26,2021-06-26,2021-07-10,15,3,14,positive,3.0,B_media,https://www.soompi.com/article/1476285wpp/stray-kidss-hyunjin-to-resume-activities-in-july,,Follow-up activity event after PR crisis; useful to capture recovery-related traffic.,Elisa,completed,2021-06-28,-0.006319537148773067,-0.015723942155425028,-0.011556566909324498,-0.008408129179464867,-0.032340692383111797,-0.07249055604603177,-0.15012823790471297,positive_activity,1898524311552,821854666752,-0.4688088931621585,23900000,11519478136,2067,33000000,10104954,-0.0349101255548243,28.272098022200222,27.434829411934103,16.98938905874274,23.167305190580414,7.63433723562832,17.312018149733785,16.128536455568973
STRAY_KIDS_20220307_NAN_WORLD_TOUR_ANNOUNCEMENT_STRAY_KIDS_ANNOUN,JYP,035900.KQ,Stray Kids,,concert,world_tour_announcement,Stray Kids announces Maniac world tour,Stray Kids 宣布 Maniac 世界巡演,스트레이 키즈 Maniac 월드투어 발표,2022-03-07,2022-03-07,2022-03-21,15,3,14,positive,4.0,B_media,https://www.soompi.com/article/1517711wpp/stray-kids-announces-2nd-world-tour-maniac,,World tour announcement after pandemic restrictions; relevant to concert demand.,Elisa,completed,2022-03-07,-0.008814797634640601,0.004716041469490732,0.004716041469490732,0.029525627159965203,0.0007900559179080009,0.02858813382326824,0.09258494345357918,positive_concert,1898524311552,821854666752,-0.4688088931621585,23900000,11519478136,2067,33000000,10104954,-0.0349101255548243,28.272098022200222,27.434829411934103,16.98938905874274,23.167305190580414,7.63433723562832,17.312018149733785,16.128536455568973
STRAY_KIDS_20220429_NAN_WORLD_TOUR_START_STRAY_KIDS_BEGINS_MANIAC,JYP,035900.KQ,Stray Kids,,concert,world_tour_start,Stray Kids begins Maniac world tour in Seoul,Stray Kids 於首爾展開 Maniac 世界巡演,스트레이 키즈 Maniac 월드투어 서울 공연 시작,2022-04-29,2022-04-29,2022-05-13,15,3,14,positive,4.0,B_media,https://en.wikipedia.org/wiki/Maniac_World_Tour,,Tour start event for MANIAC world tour.,Elisa,completed,2022-04-29,0.016166241998086334,0.014574202266576233,0.025313462139871366,0.027067187395951767,0.04164323043695684,0.0652450006675363,0.08213020692615158,positive_concert,1898524311552,821854666752,-0.4688088931621585,23900000,11519478136,2067,33000000,10104954,-0.0349101255548243,28.272098022200222,27.434829411934103,16.98938905874274,23.167305190580414,7.63433723562832,17.312018149733785,16.128536455568973
STRAY_KIDS_20230822_FELIX_BRAND_AMBASSADOR_FELIX_BECOMES_LOUIS_VU,JYP,035900.KQ,Stray Kids,Felix,activity,brand_ambassador,Felix becomes Louis Vuitton House Ambassador,Felix 成為 Louis Vuitton 品牌大使,필릭스 루이비통 하우스 앰버서더 선정,2023-08-22,2023-08-22,2023-09-05,15,3,14,positive,4.0,B_media,https://www.lofficielusa.com/fashion/stray-kids-felix-louis-vuitton-house-ambassador,,Major fashion activity and luxury-brand endorsement for Felix.,Elisa,completed,2023-08-22,-0.0058736030323946675,-0.0410283219229245,-0.006140329288943601,-0.009159321189992766,-0.01606041213803937,-0.09674316289677841,-0.11828184169104264,positive_activity,1898524311552,821854666752,-0.4688088931621585,23900000,11519478136,2067,33000000,10104954,-0.0349101255548243,28.272098022200222,27.434829411934103,16.98938905874274,23.167305190580414,7.63433723562832,17.312018149733785,16.128536455568973
STRAY_KIDS_20230816_NAN_DOME_TOUR_START_STRAY_KIDS_BEGINS_5_STAR_,JYP,035900.KQ,Stray Kids,,concert,dome_tour_start,Stray Kids begins 5-Star Dome Tour,Stray Kids 展開 5-Star Dome Tour,스트레이 키즈 5-Star Dome Tour 시작,2023-08-16,2023-08-16,2023-08-30,15,3,14,positive,4.0,B_media,https://en.wikipedia.org/wiki/5-Star_Dome_Tour,,Japan/Korea dome tour event indicating strong live-performance demand.,Elisa,completed,2023-08-16,0.006626875177777235,-0.023354946581626068,0.054893864413813165,-0.0024339397632998014,-0.008574269052243403,-0.0349590090090696,-0.1734043579949607,positive_concert,1898524311552,821854666752,-0.4688088931621585,23900000,11519478136,2067,33000000,10104954,-0.0349101255548243,28.272098022200222,27.434829411934103,16.98938905874274,23.167305190580414,7.63433723562832,17.312018149733785,16.128536455568973
STRAY_KIDS_20240712_NAN_FESTIVAL_HEADLINER_STRAY_KIDS_HEADLINES_I,JYP,035900.KQ,Stray Kids,,concert,festival_headliner,Stray Kids headlines I-Days Milano,Stray Kids 擔任 I-Days Milano 壓軸演出,스트레이 키즈 I-Days Milano 헤드라이너 공연,2024-07-12,2024-07-12,2024-07-26,15,3,14,positive,4.0,B_media,https://www.i-days.it/en/event/stray-kids,,European festival headliner performance in 2024.,Elisa,completed,2024-07-12,0.02922095446775407,0.02974085132256077,0.029993997031375536,0.05377853536467407,0.11586783512823397,0.158030204922955,0.0588097815192069,positive_concert,1898524311552,821854666752,-0.4688088931621585,23900000,11519478136,2067,33000000,10104954,-0.0349101255548243,28.272098022200222,27.434829411934103,16.98938905874274,23.167305190580414,7.63433723562832,17.312018149733785,16.128536455568973
STRAY_KIDS_20240714_NAN_FESTIVAL_HEADLINER_STRAY_KIDS_HEADLINES_B,JYP,035900.KQ,Stray Kids,,concert,festival_headliner,Stray Kids headlines BST Hyde Park,Stray Kids 擔任 BST Hyde Park 壓軸演出,스트레이 키즈 BST Hyde Park 헤드라이너 공연,2024-07-14,2024-07-14,2024-07-28,15,3,14,positive,4.0,B_media,https://www.timeout.com/london/news/stray-kids-at-bst-hyde-park-2024-timings-and-everything-you-need-to-know-071224,,"Stray Kids performed as BST Hyde Park headliner on July 14, 2024.",Elisa,completed,2024-07-15,0.000773042563621467,0.05008378225255207,0.020862827784798,0.06312734857009597,0.04135230066040849,0.08478204292820662,0.07115438928170173,positive_concert,1898524311552,821854666752,-0.4688088931621585,23900000,11519478136,2067,33000000,10104954,-0.0349101255548243,28.272098022200222,27.434829411934103,16.98938905874274,23.167305190580414,7.63433723562832,17.312018149733785,16.128536455568973
STRAY_KIDS_20240718_NAN_CONTRACT_RENEWAL_ALL_EIGHT_STRAY_KIDS_MEM,JYP,035900.KQ,Stray Kids,,contract_member,contract_renewal,All eight Stray Kids members renew contracts with JYP Entertainment,Stray Kids 八名成員全員與 JYP Entertainment 續約,스트레이 키즈 전원 JYP엔터테인먼트와 재계약,2024-07-18,2024-07-18,2024-08-01,15,3,14,positive,5.0,B_media,https://www.teenvogue.com/story/stray-kids-members-renew-contracts-with-jyp-entertainment-early,,"All eight members renewed contracts ahead of 2025 expiration, reducing continuity risk.",Elisa,completed,2024-07-18,0.038569767673175964,0.0657840528756819,0.062089299763559896,0.018733167765371962,-0.006676120414959706,0.0468492692408996,0.13379821097136949,positive_resolution,1898524311552,821854666752,-0.4688088931621585,23900000,11519478136,2067,33000000,10104954,-0.0349101255548243,28.272098022200222,27.434829411934103,16.98938905874274,23.167305190580414,7.63433723562832,17.312018149733785,16.128536455568973
STRAY_KIDS_20240802_NAN_FESTIVAL_HEADLINER_STRAY_KIDS_HEADLINES_L,JYP,035900.KQ,Stray Kids,,concert,festival_headliner,Stray Kids headlines Lollapalooza Chicago,Stray Kids 擔任 Lollapalooza Chicago 壓軸演出,스트레이 키즈 Lollapalooza Chicago 헤드라이너 공연,2024-08-02,2024-08-02,2024-08-16,15,3,14,positive,4.0,B_media,https://pitchfork.com/news/sza-tyler-the-creator-blink-182-to-headline-lollapalooza-2024/,,Stray Kids listed among Lollapalooza 2024 headliners.,Elisa,completed,2024-08-02,-0.024350814534711,-0.032763800060915824,-0.03723989140937979,-0.015158214643699635,0.025718874564091432,0.07443755198801347,-0.0507106542603752,positive_concert,1898524311552,821854666752,-0.4688088931621585,23900000,11519478136,2067,33000000,10104954,-0.0349101255548243,28.272098022200222,27.434829411934103,16.98938905874274,23.167305190580414,7.63433723562832,17.312018149733785,16.128536455568973
STRAY_KIDS_20240824_NAN_WORLD_TOUR_START_STRAY_KIDS_BEGINS_DOMINA,JYP,035900.KQ,Stray Kids,,concert,world_tour_start,Stray Kids begins dominATE world tour in Seoul,Stray Kids 於首爾展開 dominATE 世界巡演,스트레이 키즈 dominATE 월드투어 서울 공연 시작,2024-08-24,2024-08-24,2024-09-07,15,3,14,positive,5.0,B_media,https://en.wikipedia.org/wiki/Dominate_World_Tour,,dominATE world tour began in Seoul on 2024-08-24 and extended through 2025.,Elisa,completed,2024-08-26,0.006239394503630467,0.005649205992704235,0.008351990706143467,-0.007272389963824934,0.002424321475409901,0.004553279551044105,-0.08763932483327605,positive_concert,1898524311552,821854666752,-0.4688088931621585,23900000,11519478136,2067,33000000,10104954,-0.0349101255548243,28.272098022200222,27.434829411934103,16.98938905874274,23.167305190580414,7.63433723562832,17.312018149733785,16.128536455568973
STRAY_KIDS_20240724_BANG_CHAN_CHANGBIN_HAN_SOUNDTRACK_RELEASE_3RA,JYP,035900.KQ,Stray Kids,"Bang Chan, Changbin, Han",activity,soundtrack_release,3RACHA contributes Slash to Deadpool & Wolverine soundtrack,3RACHA 參與 Deadpool & Wolverine 原聲帶 Slash,쓰리라차 Deadpool & Wolverine OST Slash 참여,2024-07-24,2024-07-24,2024-08-07,15,3,14,positive,3.0,B_media,https://www.billboard.com/music/music-news/deadpool-wolverine-soundtrack-stray-kids-slash-1235737477/,,Cross-media global activity connected to a major Hollywood film soundtrack.,Elisa,completed,2024-07-24,-0.0030037599205312328,-0.0234708401784482,-0.025409288180331665,-0.026233697948611967,0.018833297895126395,0.04126121877262036,0.09142178803451041,positive_activity,1898524311552,821854666752,-0.4688088931621585,23900000,11519478136,2067,33000000,10104954,-0.0349101255548243,28.272098022200222,27.434829411934103,16.98938905874274,23.167305190580414,7.63433723562832,17.312018149733785,16.128536455568973
STRAY_KIDS_20241118_NAN_STADIUM_DATES_ANNOUNCEMENT_STRAY_KIDS_ANN,JYP,035900.KQ,Stray Kids,,concert,stadium_dates_announcement,Stray Kids announces 20 new stadium dates for 2025 dominATE tour,Stray Kids 宣布 dominATE 巡演 2025 年 20 場新體育場場次,스트레이 키즈 2025 dominATE 스타디움 추가 공연 발표,2024-11-18,2024-11-18,2024-12-02,15,3,14,positive,5.0,B_media,https://www.billboard.com/music/pop/stray-kids-20-new-stadium-dates-2025-dominate-world-tour-1235832006/,,"Announcement of 20 new 2025 stadium dates, strong signal of global concert demand.",Elisa,completed,2024-11-18,-0.014771047772065967,0.044719021106076236,0.025125400036635832,0.06645219520661094,0.07544066860019877,0.12589379837465223,0.34015664296274534,positive_concert,1898524311552,821854666752,-0.4688088931621585,23900000,11519478136,2067,33000000,10104954,-0.0349101255548243,28.272098022200222,27.434829411934103,16.98938905874274,23.167305190580414,7.63433723562832,17.312018149733785,16.128536455568973
STRAY_KIDS_20250528_NAN_STADIUM_CONCERT_STRAY_KIDS_PERFORMS_DOMIN,JYP,035900.KQ,Stray Kids,,concert,stadium_concert,Stray Kids performs dominATE concert at Oracle Park San Francisco,Stray Kids 於舊金山 Oracle Park 舉辦 dominATE 演唱會,스트레이 키즈 샌프란시스코 Oracle Park dominATE 공연,2025-05-28,2025-05-28,2025-06-11,15,3,14,positive,4.0,B_media,https://www.sfchronicle.com/entertainment/article/stray-kids-oracle-park-concert-20350152.php,,2025 North American stadium concert; useful for recent-period traffic.,Elisa,completed,2025-05-28,0.020959926967845703,0.0010766285989892068,0.0054707370884946715,0.026566119889551904,0.003305387976968636,-0.07406922372600283,-0.00808813901494463,positive_concert,1898524311552,821854666752,-0.4688088931621585,23900000,11519478136,2067,33000000,10104954,-0.0349101255548243,28.272098022200222,27.434829411934103,16.98938905874274,23.167305190580414,7.63433723562832,17.312018149733785,16.128536455568973
STRAY_KIDS_20250727_NAN_SOLD_OUT_STADIUM_CONCERT_STRAY_KIDS_PERFO,JYP,035900.KQ,Stray Kids,,concert,sold_out_stadium_concert,Stray Kids performs sold-out dominATE concerts at Stade de France,Stray Kids 於法國體育場舉辦售罄 dominATE 演唱會,스트레이 키즈 Stade de France 매진 dominATE 공연,2025-07-27,2025-07-27,2025-08-10,15,3,14,positive,4.0,B_media,https://www.lemonde.fr/en/culture/article/2025/07/28/k-pop-boy-band-stray-kids-light-up-paris-with-well-oiled-show-and-adoring-fans_6743808_30.html,,Le Monde reported sold-out Stade de France concerts during the 2025 dominATE tour.,Elisa,completed,2025-07-28,0.005250511919943197,0.01638479746140723,0.0013494359839803976,-0.0035099853353735312,-0.03772031493763611,-0.06571555653514365,-0.01179383834077962,positive_concert,1898524311552,821854666752,-0.4688088931621585,23900000,11519478136,2067,33000000,10104954,-0.0349101255548243,28.272098022200222,27.434829411934103,16.98938905874274,23.167305190580414,7.63433723562832,17.312018149733785,16.128536455568973
